Signal Photons,Reflectivity,Channel,Ambiant Photons,Range,Raw Timestamp,Point:0,Point:1,Point:2,Point ID,Angle,Range(m),phi
235,21,6,84,8770,530000000000.0,6.93979,-5.34481,0.429956,1862,-0.656284703415881,8.769979551979354,43.594948647932455
586,79,7,104,10128,530000000000.0,8.02128,-6.18215,0.127999,1863,-0.6566297122877516,10.127995616354749,44.63793439478867
80,16,8,40,2174,530000000000.0,1.72106,-1.32724,-0.051385,1864,-0.6569165138198643,2.1739949308646054,45.677190593165214
0,0,0,0,0,0.0,0.0,0.0,0.0,1865,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1866,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1867,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1868,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1869,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1870,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1871,0.0,0.0,0.0
77,9,0,65,9442,530000000000.0,7.18856,-5.58206,2.51161,1872,-0.6602589456806849,9.441555672096626,37.28631765472324
727,109,1,82,11899,530000000000.0,9.14283,-7.10691,2.73477,1873,-0.6607582419033077,11.89867543510201,38.356227309484254
61,7,2,52,10867,530000000000.0,8.41511,-6.54551,2.10448,1874,-0.6610745950678418,10.866766471338195,39.41671329464288
716,105,3,83,11799,530000000000.0,9.19543,-7.15577,1.85789,1875,-0.6612984958224961,11.798844537915567,40.470143884984935
688,102,4,141,11738,530000000000.0,9.19073,-7.16086,1.42516,1876,-0.6618910142067002,11.737909306946445,41.51310907743805
471,57,5,88,10175,530000000000.0,7.99512,-6.23339,0.867548,1877,-0.6622082364208048,10.174956227856905,42.55442372031577
621,85,6,120,10047,530000000000.0,7.91259,-6.17171,0.492648,1878,-0.6624176347521854,10.046978992916427,43.59470320827215
279,29,7,196,9810,530000000000.0,7.73253,-6.03561,0.123975,1879,-0.662766848149446,9.80999378560583,44.637949140952195
54,11,8,64,2142,530000000000.0,1.68767,-1.31809,-0.0506244,1880,-0.6630549896955944,2.141997690679278,45.67713298000885
0,0,0,0,0,0.0,0.0,0.0,0.0,1881,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1882,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1883,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1884,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1885,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1886,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1887,0.0,0.0,0.0
194,25,0,105,9492,530000000000.0,7.19206,-5.65585,2.52492,1888,-0.666394275070701,9.491553469927881,37.286287099672265
546,96,1,81,11772,530000000000.0,9.00193,-7.08643,2.70555,1889,-0.6668947792389078,11.771670853039513,38.356301068886
73,8,2,45,10887,530000000000.0,8.39021,-6.60916,2.10836,1890,-0.667209904651296,10.886771864942334,39.41669796585644
184,21,3,74,11761,530000000000.0,9.12188,-7.18883,1.8519,1891,-0.6674342471914099,11.760846275387669,40.47016029327281
742,105,4,104,11842,530000000000.0,9.22766,-7.28106,1.4378,1892,-0.6680266803054689,11.841909163610401,41.51307777864183
418,48,5,72,10167,530000000000.0,7.95046,-6.27739,0.866865,1893,-0.6683445123081742,10.166951084367673,42.554425012433406
713,101,6,82,10056,530000000000.0,7.88163,-6.22572,0.49309,1894,-0.6685535911254856,10.055984224500355,43.59470197180696
732,102,7,58,10161,530000000000.0,7.9707,-6.30058,0.128416,1895,-0.6689014080854327,10.160996875083468,44.637934604685846
77,15,8,57,2163,530000000000.0,1.69601,-1.34144,-0.0511236,1896,-0.6691913058247394,2.1629897864245593,45.67717363405992
0,0,0,0,0,0.0,0.0,0.0,0.0,1897,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1898,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1899,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1900,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1901,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1902,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1903,0.0,0.0,0.0
562,101,0,222,11801,530000000000.0,8.89823,-7.0863,3.13992,1904,-0.6725247447380006,11.800561106544892,37.28436453182902
144,18,1,109,11421,530000000000.0,8.69118,-6.92861,2.62479,1905,-0.6730313834176033,11.420672872847728,38.35652824223794
248,31,2,62,11077,530000000000.0,8.49521,-6.77675,2.14519,1906,-0.673345632058331,11.076767292071274,39.41660569547889
105,11,3,74,11665,530000000000.0,9.0035,-7.18554,1.83676,1907,-0.6735709265182165,11.664848247585564,40.470219600198554
696,103,4,145,11906,530000000000.0,9.23243,-7.3772,1.44558,1908,-0.6741631776370733,11.905903791031575,41.513053504849566
381,43,5,86,10203,530000000000.0,7.93981,-6.34845,0.869938,1909,-0.67447993045937,10.202950179357146,42.55441484406052
599,80,6,119,10089,530000000000.0,7.86902,-6.29455,0.49471,1910,-0.6746893329599681,10.08898277563204,43.59469647621678
682,100,7,82,10173,530000000000.0,7.94125,-6.35687,0.128568,1911,-0.6750380233124254,10.172992553325889,44.63793348645146
60,12,8,76,2183,530000000000.0,1.70336,-1.36432,-0.0515989,1912,-0.6753248804200224,2.182994914900447,45.67720601054992
0,0,0,0,0,0.0,0.0,0.0,0.0,1913,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1914,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1915,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1916,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1917,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1918,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1919,0.0,0.0,0.0
765,114,0,96,11775,530000000000.0,8.83507,-7.12503,3.13299,1920,-0.6786606766408751,11.774554800326847,37.284390234461966
129,16,1,52,11082,530000000000.0,8.3918,-6.77458,2.5468,1921,-0.6791676706742463,11.081670977627878,38.35673512376098
78,9,2,61,11767,530000000000.0,8.98005,-7.2541,2.27897,1922,-0.6794800284448671,11.766773945028435,39.41623501012961
130,14,3,61,11646,530000000000.0,8.94465,-7.22885,1.83377,1923,-0.679706364524348,11.645846828715378,40.470214656605286
655,101,4,146,11968,530000000000.0,9.23484,-7.47242,1.45311,1924,-0.6802985820330147,11.96790955656417,41.51305002884929
434,52,5,77,10206,530000000000.0,7.90303,-6.39893,0.870194,1925,-0.6806159305153705,10.205950515431477,42.55441433354727
678,98,6,115,10088,530000000000.0,7.82947,-6.34209,0.494661,1926,-0.6808257416475724,10.087982729660128,43.59469637121635
658,96,7,77,10181,530000000000.0,7.90831,-6.41052,0.128669,1927,-0.6811743705912826,10.180996485514617,44.637933922770536
75,15,8,62,2170,530000000000.0,1.68486,-1.36656,-0.0512899,1928,-0.6814619620139852,2.16999311221073,45.677183829622834
0,0,0,0,0,0.0,0.0,0.0,0.0,1929,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1930,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1931,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1932,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1933,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1934,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1935,0.0,0.0,0.0
755,113,0,123,11715,530000000000.0,8.74639,-7.14253,3.11701,1936,-0.6847968851802689,11.714556080923426,37.28442944778194
121,15,1,56,11042,530000000000.0,8.31994,-6.80131,2.5376,1937,-0.6853035990698019,11.041677095428032,38.3567579664849
101,12,2,59,11733,530000000000.0,8.90955,-7.28794,2.27237,1938,-0.6856157554238513,11.732766769308933,39.416268719958154
194,22,3,73,11630,530000000000.0,8.8879,-7.27359,1.83125,1939,-0.685842174564477,11.629847568244392,40.470216492243146
702,103,4,123,12078,530000000000.0,9.27327,-7.59814,1.46648,1940,-0.6864344262351809,12.077906753361694,41.513015501491196
453,55,5,88,10232,530000000000.0,7.88365,-6.46373,0.872414,1941,-0.6867521911738697,10.23195235635878,42.55440591808801
691,100,6,92,10095,530000000000.0,7.79582,-6.39444,0.495005,1942,-0.6869608787357994,10.094984018611669,43.59469439927349
696,101,7,79,10198,530000000000.0,7.88197,-6.4697,0.128884,1943,-0.6873093869620969,10.197993932943675,44.637933406841654
71,14,8,71,2181,530000000000.0,1.68494,-1.38385,-0.0515514,1944,-0.6875975915587992,2.1809908695228324,45.677204290859706
0,0,0,0,0,0.0,0.0,0.0,0.0,1945,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1946,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1947,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1948,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1949,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1950,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1951,0.0,0.0,0.0
771,114,0,105,11655,530000000000.0,8.65783,-7.15921,3.10103,1952,-0.6909329780620251,11.65455684245008,37.28446871264368
118,15,1,60,11013,530000000000.0,8.25631,-6.83423,2.53093,1953,-0.6914391212071087,11.012672753419126,38.356769239368774
181,22,2,51,11668,530000000000.0,8.81555,-7.3018,2.25977,1954,-0.6917523439931389,11.667766088476405,39.41629586638957
193,22,3,62,11623,530000000000.0,8.83778,-7.32358,1.83014,1955,-0.6919782725049113,11.622847833659357,40.470235993531254
695,103,4,138,12140,530000000000.0,9.27384,-7.69419,1.47402,1956,-0.6925700578454649,12.139909516223751,41.51298762808981
493,62,5,70,10290,530000000000.0,7.88831,-6.54889,0.877365,1957,-0.6928873725704111,10.289954530095116,42.55439049188228
684,100,6,110,10107,530000000000.0,7.76566,-6.44981,0.495594,1958,-0.69309653416141,10.10698459900558,43.594692825495535
732,102,7,75,10225,530000000000.0,7.86289,-6.5352,0.129226,1959,-0.6934452815334743,10.224997679763844,44.63793138379765
69,14,8,58,2181,530000000000.0,1.67642,-1.39417,-0.0515514,1960,-0.6937353034341895,2.1809978340525604,45.677202127956086
0,0,0,0,0,0.0,0.0,0.0,0.0,1961,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1962,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1963,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1964,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1965,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1966,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1967,0.0,0.0,0.0
783,115,0,101,11599,530000000000.0,8.57235,-7.17755,3.08612,1968,-0.6970693036694842,11.598557892229534,37.28449399998896
415,64,1,46,10865,530000000000.0,8.10383,-6.79225,2.49688,1969,-0.6975759774256356,10.864673509397326,38.356869068521895
226,28,2,58,11642,530000000000.0,8.75104,-7.33936,2.25473,1970,-0.6978879342232228,11.641765916908826,39.416306858790776
393,53,3,57,11601,530000000000.0,8.77603,-7.36371,1.82668,1971,-0.6981147474296975,11.60084856152342,40.470225947212825
648,101,4,126,12254,530000000000.0,9.31309,-7.82373,1.48788,1972,-0.6987060569485257,12.253904820725515,41.51294343472058
567,76,5,81,10335,530000000000.0,7.8823,-6.62602,0.881206,1973,-0.6990232945900439,10.334956136570488,42.5543794390072
629,86,6,98,10128,530000000000.0,7.74199,-6.51084,0.496625,1974,-0.6992327067443616,10.127985142975131,43.59468930685368
772,104,7,80,10223,530000000000.0,7.82111,-6.58204,0.129201,1975,-0.6995817404335178,10.2229988306808,44.63793064970679
64,13,8,69,2175,530000000000.0,1.66324,-1.40056,-0.0514088,1976,-0.6998706518254,2.174989304782311,45.67719450316075
0,0,0,0,0,0.0,0.0,0.0,0.0,1977,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1978,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1979,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1980,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1981,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1982,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1983,0.0,0.0,0.0
762,113,0,120,11553,530000000000.0,8.49433,-7.20134,3.07387,1984,-0.7032049855568813,11.552558881970695,37.28452147365196
429,66,1,94,10854,530000000000.0,8.05384,-6.83492,2.49435,1985,-0.7037118677853266,10.853674588566768,38.356875218828435
306,41,2,63,11653,530000000000.0,8.71407,-7.3999,2.25687,1986,-0.7040235559419854,11.652767833085836,39.41628382069753
413,57,3,72,11581,530000000000.0,8.71563,-7.40463,1.82352,1987,-0.7042505195554827,11.580845259487756,40.47025165369612
678,103,4,116,12351,530000000000.0,9.33825,-7.94311,1.49966,1988,-0.7048419534171326,12.350906430307049,41.51293881146968
535,71,5,83,10408,530000000000.0,7.89688,-6.7214,0.887438,1989,-0.7051591599151478,10.407952627594153,42.554357386337706
730,102,6,94,10182,530000000000.0,7.74296,-6.59319,0.499276,1990,-0.7053687062608008,10.181987058618567,43.59468079938562
626,89,7,80,10269,530000000000.0,7.81559,-6.65973,0.129783,1991,-0.7057168344246639,10.268996754702428,44.637928791855
65,13,8,70,2184,530000000000.0,1.66147,-1.41658,-0.0516227,1992,-0.7060052844468873,2.183997793143411,45.677207259916926
0,0,0,0,0,0.0,0.0,0.0,0.0,1993,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1994,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1995,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1997,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1998,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1999,0.0,0.0,0.0
777,114,0,118,11481,530000000000.0,8.39732,-7.20812,3.05469,2000,-0.709340964043501,11.480553475895665,37.28457588429286
181,23,1,52,10815,530000000000.0,7.98296,-6.85947,2.48537,2001,-0.709847757555372,10.814667959738754,38.356917803832474
255,33,2,73,11661,530000000000.0,8.67445,-7.45835,2.25842,2002,-0.7101598642031707,11.660768774887872,39.41628280967082
356,47,3,68,11605,530000000000.0,8.688,-7.47342,1.82731,2003,-0.7103861238438072,11.604844347620524,40.470223897517535
632,101,4,152,12434,530000000000.0,9.35176,-8.05402,1.50975,2004,-0.7109778661028504,12.43390519187355,41.51291048506988
498,65,5,84,10589,530000000000.0,7.9921,-6.88745,0.902889,2005,-0.711294628095635,10.588948883568236,42.554307733409374
639,90,6,102,10199,530000000000.0,7.71522,-6.65166,0.500111,2006,-0.7115043526957275,10.198985803319907,43.59467668566024
640,92,7,103,10305,530000000000.0,7.80183,-6.73108,0.130238,2007,-0.7118534429380349,10.304996421733682,44.637928724512065
64,13,8,74,2193,530000000000.0,1.65955,-1.43263,-0.0518366,2008,-0.7121443549613149,2.1929938332105636,45.677223756750486
0,0,0,0,0,0.0,0.0,0.0,0.0,2009,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2013,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2014,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0
697,109,0,196,11416,530000000000.0,8.30565,-7.21842,3.03738,2016,-0.7154772198495681,11.415563344982148,37.28462207134455
154,19,1,58,10820,530000000000.0,7.94439,-6.91152,2.48652,2017,-0.7159839999170541,10.819668335623787,38.35691551864242
165,20,2,50,11632,530000000000.0,8.60706,-7.49275,2.25279,2018,-0.7162957471846509,11.631760279089317,39.41631225284724
324,41,3,62,11619,530000000000.0,8.65241,-7.53567,1.82951,2019,-0.7165219576653262,11.618847963421329,40.47023643855013
645,101,4,137,12541,530000000000.0,9.38222,-8.18105,1.52276,2020,-0.7171134714667416,12.540910224082621,41.51287082798544
721,102,5,100,10701,530000000000.0,8.03378,-7.00973,0.91245,2021,-0.7174304742496872,10.70095793673632,42.55428002462741
506,63,6,89,10276,530000000000.0,7.7322,-6.74945,0.503891,2022,-0.7176403068863914,10.275986487066874,43.59466484172799
534,69,7,60,10375,530000000000.0,7.8131,-6.82487,0.131124,2023,-0.717989041047071,10.37499762073592,44.637925130809926
76,15,8,60,2201,530000000000.0,1.65676,-1.44804,-0.0520268,2024,-0.7182742151590746,2.2009953037474297,45.67723763952186
0,0,0,0,0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2026,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2027,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2028,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2029,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2030,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2031,0.0,0.0,0.0
842,118,0,79,11375,530000000000.0,8.23153,-7.24314,3.02646,2032,-0.7216133322394505,11.374560357750097,37.28464868953346
129,16,1,51,10834,530000000000.0,7.91206,-6.96914,2.48974,2033,-0.7221195888153996,10.833670248387662,38.35690966851373
136,16,2,55,11642,530000000000.0,8.56829,-7.55191,2.25473,2034,-0.7224314264070879,11.641767286159778,39.41630752396349
142,15,3,61,11632,530000000000.0,8.61563,-7.59711,1.83156,2035,-0.7226584132290329,11.631843047539801,40.47022699348326
646,101,4,133,12633,530000000000.0,9.4003,-8.2989,1.53394,2036,-0.723249501406482,12.632907552246236,41.512849418045974
553,78,5,171,11135,530000000000.0,8.31469,-7.34517,0.949498,2037,-0.7235659298677833,11.134951215744234,42.554170973544046
447,53,6,90,10386,530000000000.0,7.77296,-6.86952,0.509291,2038,-0.7237763492076209,10.385980431075392,43.59464727408507
537,70,7,95,10572,530000000000.0,7.91864,-7.00318,0.133617,2039,-0.724124536724034,10.572002793448789,44.63791657299119
67,13,8,77,2210,530000000000.0,1.65458,-1.46414,-0.0522407,2040,-0.7244103777239399,2.209993214183358,45.67725331252874
0,0,0,0,0,0.0,0.0,0.0,0.0,2041,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2042,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2043,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2044,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2045,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2046,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2047,0.0,0.0,0.0
799,116,0,110,11322,530000000000.0,8.14879,-7.25953,3.01234,2048,-0.7277491363536778,11.321561136194955,37.2846968687873
156,19,1,50,10850,530000000000.0,7.88077,-7.02792,2.49343,2049,-0.7282555483437966,10.849672275428416,38.35687577146572
76,9,2,46,11719,530000000000.0,8.57815,-7.65464,2.26966,2050,-0.7285677868362361,11.718768171941111,39.41626570528486
108,12,3,72,11631,530000000000.0,8.56812,-7.64917,1.83141,2051,-0.7287938640731462,11.630844535604455,40.47020896894891
624,101,4,125,12736,530000000000.0,9.42543,-8.42455,1.54646,2052,-0.7293850453135063,12.735906403511295,41.51281893261153
603,89,5,95,11374,530000000000.0,8.44697,-7.55479,0.9699,2053,-0.7297007130066622,11.37395534257982,42.55411618414188
415,48,6,86,10517,530000000000.0,7.82818,-7.00433,0.515723,2054,-0.7299116443046997,10.516986786814416,43.5946256713545
496,63,7,89,10634,530000000000.0,7.9217,-7.09298,0.134401,2055,-0.7302601248926145,10.63399077483148,44.637915094367656
91,18,8,73,2235,530000000000.0,1.66418,-1.49094,-0.0528349,2056,-0.7305456642340346,2.2349918753002234,45.677295260423904
0,0,0,0,0,0.0,0.0,0.0,0.0,2057,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2058,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2059,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2060,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2061,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2062,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2063,0.0,0.0,0.0
800,116,0,134,11274,530000000000.0,8.06973,-7.27841,2.99956,2064,-0.7338857361161607,11.273559978755602,37.28471869688884
189,24,1,56,10867,530000000000.0,7.84978,-7.08723,2.49734,2065,-0.7343913970513075,10.866673004967987,38.35686775974799
59,7,2,47,11748,530000000000.0,8.55213,-7.7262,2.27528,2066,-0.7347036296376672,11.747765449450375,39.41625605091276
85,9,3,60,11644,530000000000.0,8.53055,-7.71021,1.83345,2067,-0.7349298725159961,11.643846462793126,40.47022716309645
655,102,4,123,12852,530000000000.0,9.45894,-8.55948,1.56056,2068,-0.7355206494897258,12.851910025657665,41.51278696108264
624,95,5,103,11457,530000000000.0,8.46175,-7.66198,0.976986,2069,-0.7358367369535187,11.45694777098578,42.55409379045682
463,58,6,211,10854,530000000000.0,8.03452,-7.2782,0.532267,2070,-0.7360466519469263,10.853986135502891,43.59457674614476
662,100,7,94,10995,530000000000.0,8.14548,-7.38389,0.138969,2071,-0.7363955116122219,10.994998333126794,44.637901300361804
105,21,8,72,2245,530000000000.0,1.66241,-1.50784,-0.0530726,2072,-0.7366803355325524,2.2449955845325755,45.67731075240775
0,0,0,0,0,0.0,0.0,0.0,0.0,2073,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2074,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2075,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2076,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2077,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2078,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2079,0.0,0.0,0.0
845,118,0,106,11236,530000000000.0,7.99787,-7.30309,2.98943,2080,-0.7400217243412037,11.235556942577436,37.284767681538796
130,16,1,59,10878,530000000000.0,7.81405,-7.14248,2.49987,2081,-0.7405268450773292,10.877671992195756,38.356861665625146
66,7,2,44,11782,530000000000.0,8.52918,-7.80104,2.28187,2082,-0.7408391783921836,11.781768426297472,39.41624518972612
83,9,3,50,11679,530000000000.0,8.50858,-7.78574,1.83897,2083,-0.7410657585783861,11.678848043574332,40.47020574833163
640,102,4,129,12932,530000000000.0,9.46479,-8.671,1.57028,2084,-0.7416568275399765,12.93190898601208,41.512773522272816
631,97,5,89,11535,530000000000.0,8.47187,-7.76627,0.983644,2085,-0.7419722290663907,11.534950651326428,42.55407798722401
743,104,6,91,11393,530000000000.0,8.38647,-7.69122,0.558729,2086,-0.7421819351968851,11.39297688248076,43.59449992683169
423,51,7,66,11048,530000000000.0,8.13907,-7.46956,0.13964,2087,-0.7425308616983523,11.047999202937154,44.63789843092601
95,19,8,63,2250,530000000000.0,1.6568,-1.5214,-0.0531915,2088,-0.7428211788083767,2.249994119030592,45.67732008318544
0,0,0,0,0,0.0,0.0,0.0,0.0,2089,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2090,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2091,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2092,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2093,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2094,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2095,0.0,0.0,0.0
842,118,0,97,11179,530000000000.0,7.91257,-7.31473,2.97425,2096,-0.7461572534933073,11.178559926944972,37.28480723673647
106,13,1,46,10887,530000000000.0,7.7765,-7.19624,2.50194,2097,-0.7466631180499559,10.886667357423942,38.35685432359724
48,5,2,41,11807,530000000000.0,8.49915,-7.86989,2.28672,2098,-0.7469749997674796,11.806769570589577,39.416225831822864
91,10,3,46,11775,530000000000.0,8.53019,-7.90222,1.8541,2099,-0.7472014187101192,11.77484221442054,40.47016976565649
625,101,4,122,13046,530000000000.0,9.49437,-8.80585,1.58414,2100,-0.7477923094235902,13.045901864532018,41.51273323094239
559,80,5,88,11591,530000000000.0,8.46495,-7.85607,0.988425,2101,-0.7481089644913133,11.590953296775249,42.55406466846125
719,103,6,89,11450,530000000000.0,8.38085,-7.78127,0.561527,2102,-0.7483173120365252,11.449983498116014,43.594494144157856
660,100,7,94,11473,530000000000.0,8.40441,-7.80861,0.145017,2103,-0.7486664489462234,11.472991218966786,44.637885048429865
71,14,8,75,2245,530000000000.0,1.64378,-1.52813,-0.0530726,2104,-0.7489536258194235,2.2449968120624937,45.67731038199557
0,0,0,0,0,0.0,0.0,0.0,0.0,2105,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2106,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2107,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2108,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2109,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2110,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,2111,0.0,0.0,0.0
864,119,0,74,11140,530000000000.0,7.84009,-7.33746,2.96386,2112,-0.7522935863304777,11.13955998050641,37.28484295168413
78,9,1,52,10839,530000000000.0,7.69811,-7.21189,2.49089,2113,-0.7527993870278127,10.838670948797182,38.356907593629806
191,24,2,48,11987,530000000000.0,8.57953,-8.04266,2.32162,2114,-0.7531109959631014,11.986769136047462,39.41613346798121
202,24,3,145,11994,530000000000.0,8.63929,-8.10235,1.88862,2115,-0.7533370265615734,11.99384395141941,40.47008422432927
662,103,4,141,13176,530000000000.0,9.53423,-8.95227,1.59994,2116,-0.7539282868922854,13.175905579860537,41.512702812618535
640,99,5,95,11621,530000000000.0,8.43838,-7.92832,0.990985,2117,-0.7542437481323832,11.620953761074219,42.55406047791754
696,101,6,107,11520,530000000000.0,8.38389,-7.88043,0.564964,2118,-0.7544531692913553,11.519981459980567,43.59448373967694
672,100,7,65,11532,530000000000.0,8.39932,-7.90045,0.145764,2119,-0.754801761141997,11.531996089515292,44.63788210015533
102,21,8,59,2247,530000000000.0,1.63583,-1.53956,-0.0531202,2120,-0.7550899112971109,2.246999452191308,45.67731365703896
0,0,0,0,0,0.0,0.0,0.0,0.0,2121,0.0,0.0,0.0
